t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
3.68982,0.220993,-0.024159,-0.00716548,0.0127476,-0.000941994,-8.28261e-05,3.46945e-18,-0.658922,0.636182,0.116689,0.0332148,0.0238674,0.0266279,
3.69814,0.218713,-0.0205736,-0.00574541,0.0127476,0.00358539,0.00142006,0,-0.658956,0.634825,0.119025,0.0313384,0.0167619,0.0266392,
3.70854,0.218908,-0.02073,-0.00522468,0.0127476,-0.00015641,0.000520737,0,-0.658935,0.634474,0.119767,0.032358,0.0164125,0.0275758,
3.7223,0.219121,-0.0210608,-0.00513339,0.0127476,-0.000330793,9.1285e-05,-1.73472e-18,-0.658935,0.634474,0.119767,0.032358,0.0164125,0.0275758,
3.7289,0.219213,-0.0215305,-0.00517393,0.0127476,-0.000469691,-4.05386e-05,0,-0.659027,0.633387,0.12227,0.0337794,0.0172471,0.0291495,
3.73895,0.217369,-0.0237662,-0.00529703,0.0127476,-0.00223571,-0.000123103,-1.73472e-18,-0.659013,0.632797,0.123515,0.0334563,0.018226,0.0293641,
3.75331,0.217556,-0.0237938,-0.00554628,0.0127476,-2.75559e-05,-0.000249244,1.73472e-18,-0.658884,0.631985,0.125281,0.0246897,0.01586,0.0294732,
3.75882,0.218014,-0.0217379,-0.00497031,0.0127476,0.00205583,0.00057597,1.73472e-18,-0.658806,0.63158,0.126045,0.0228188,0.0169627,0.0305273,
3.76785,0.217051,-0.0215823,-0.00467216,0.0127476,0.000155661,0.000298149,1.73472e-18,-0.658842,0.630832,0.127296,0.0203262,0.018558,0.0280509,
3.77777,0.2173,-0.0210889,-0.00510284,0.0127476,0.000493388,-0.000430675,-1.73472e-18,-0.65875,0.630247,0.128753,0.0213462,0.0191858,0.0298515,
3.78976,0.217425,-0.0214486,-0.00525388,0.0127476,-0.000359745,-0.000151042,-3.46945e-18,-0.658714,0.629628,0.130333,0.0201464,0.0181823,0.0305,
3.79807,0.216076,-0.0248157,-0.00604964,0.0127476,-0.00336709,-0.000795761,5.20417e-18,-0.658833,0.629078,0.131906,0.0263287,0.0225114,0.0328139,
3.80846,0.215942,-0.0264483,-0.00707645,0.0127476,-0.00163252,-0.00102681,0,-0.658743,0.628267,0.133523,0.0246109,0.0193125,0.0312229,
3.82323,0.216212,-0.0261657,-0.00631715,0.0127476,0.0002826,0.0007593,0,-0.65872,0.627519,0.135161,0.025611,0.0187179,0.0312251,
3.82832,0.216298,-0.026544,-0.00617124,0.0127476,-0.000378346,0.000145911,0,-0.658777,0.62683,0.136719,0.0268581,0.0178416,0.0300836,
3.83839,0.214871,-0.0258832,-0.00585987,0.0127476,0.00066083,0.000311371,-1.73472e-18,-0.658764,0.626502,0.137879,0.0300107,0.0184701,0.0329911,
3.84838,0.214936,-0.0267303,-0.00597506,0.0127476,-0.000847153,-0.000115185,1.73472e-18,-0.658771,0.625635,0.140092,0.0303246,0.0160977,0.0331714,
3.85904,0.215025,-0.0269558,-0.00537712,0.0127476,-0.000225438,0.000597933,-3.46945e-18,-0.658754,0.624806,0.141836,0.0281414,0.0134582,0.0331205,
3.86775,0.215738,-0.0248375,-0.00378738,0.0127476,0.00211826,0.00158975,1.73472e-18,-0.658825,0.624102,0.143427,0.028009,0.0139861,0.0329307,
3.87781,0.215887,-0.0249281,-0.0039104,0.0127476,-9.06291e-05,-0.000123024,-1.73472e-18,-0.658789,0.623392,0.145081,0.0256754,0.0127816,0.0325841,
3.89075,0.216124,-0.0244738,-0.00361917,0.0127476,0.000454313,0.000291234,3.46945e-18,-0.658789,0.623392,0.145081,0.0256754,0.0127816,0.0325841,
3.89801,0.216381,-0.0274575,-0.00339195,0.0127476,-0.00298366,0.000227219,1.73472e-18,-0.65878,0.62206,0.14824,0.0218813,0.0170974,0.032965,
3.90886,0.216466,-0.0281136,-0.00435023,0.0127476,-0.000656126,-0.000958284,-1.73472e-18,-0.658898,0.621292,0.149894,0.020809,0.0170434,0.0331614,
3.92423,0.216685,-0.0279823,-0.00431451,0.0127476,0.000131261,3.57203e-05,0,-0.65869,0.620589,0.151393,0.0210462,0.0167364,0.0336202,
3.92823,0.217251,-0.0291645,-0.00468496,0.0127476,-0.00118219,-0.000370448,0,-0.658787,0.619816,0.152978,0.0188626,0.0163588,0.0328452,
3.93887,0.217496,-0.0287541,-0.00458972,0.0127476,0.00041038,9.52382e-05,-1.73472e-18,-0.658763,0.619575,0.153444,0.0180745,0.0157383,0.0323496,
3.94984,0.217805,-0.028614,-0.00445182,0.0127476,0.00014019,0.000137901,-3.46945e-18,-0.658763,0.619575,0.153444,0.0180745,0.0157383,0.0323496,
3.96311,0.21813,-0.0286347,-0.00445894,0.0127476,-2.07438e-05,-7.12064e-06,0,-0.658763,0.619575,0.153444,0.0180745,0.0157383,0.0323496,
3.96851,0.219041,-0.0277535,-0.00398033,0.0127476,0.000881175,0.000478612,3.46945e-18,-0.658763,0.619575,0.153444,0.0180745,0.0157383,0.0323496,
3.97945,0.219386,-0.0277749,-0.00398762,0.0127476,-2.14187e-05,-7.28574e-06,0,-0.658845,0.616116,0.160418,0.020589,0.015444,0.0325161,
3.99095,0.218815,-0.0289426,-0.00386922,0.0127476,-0.00116764,0.000118394,0,-0.658845,0.616116,0.160418,0.020589,0.015444,0.0325161,
3.99821,0.218975,-0.0291404,-0.00384491,0.0127476,-0.000197839,2.43155e-05,-1.73472e-18,-0.658987,0.614612,0.163117,0.0222343,0.0163746,0.0324722,
4.00799,0.220805,-0.0262443,-0.00310827,0.0127476,0.00289609,0.000736635,0,-0.659029,0.61387,0.164506,0.0216126,0.0173507,0.0329421,
4.02416,0.221009,-0.0262177,-0.00334527,0.0127476,2.66524e-05,-0.000236997,3.46945e-18,-0.659001,0.613071,0.165716,0.0186896,0.013493,0.0320114,
4.02823,0.223114,-0.0267707,-0.00275007,0.0127476,-0.000553017,0.000595198,-1.73472e-18,-0.659049,0.612311,0.166867,0.0178389,0.014711,0.0330031,
