t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
0.443636,0.233178,-0.0376305,0.0237548,-0.00671315,-0.00121143,0.000401139,0,-1.08804,1.30838,0.286192,0.00265968,0.0134456,0.00625309,
0.453612,0.232474,-0.0355519,0.023986,-0.00671315,0.00207857,0.000231224,0,-1.08861,1.30794,0.287301,0.00328975,0.0175532,0.0070185,
0.468422,0.232775,-0.0357941,0.0229863,-0.00671315,-0.00024213,-0.000999672,8.67362e-19,-1.0895,1.30719,0.289754,0.00107171,0.0209884,0.00508004,
0.474248,0.232889,-0.0353395,0.0215932,-0.00671315,0.000454598,-0.00139311,8.67362e-19,-1.09009,1.30671,0.291599,0.000778109,0.0234664,0.00607209,
0.483568,0.233243,-0.0350534,0.022916,-0.00671315,0.000286082,0.00132278,-2.60209e-18,-1.09052,1.30628,0.292831,0.0018937,0.0233083,0.00609371,
0.497548,0.233378,-0.0354362,0.0230337,-0.00671315,-0.000382848,0.000117765,1.73472e-18,-1.09137,1.30549,0.29539,0.000753073,0.0271224,0.00593083,
0.503445,0.233572,-0.0352688,0.0221274,-0.00671315,0.000167482,-0.000906373,-8.67362e-19,-1.09176,1.30512,0.296586,0.00172276,0.0273613,0.00546592,
0.519788,0.233728,-0.0356161,0.0221147,-0.00671315,-0.000347336,-1.27113e-05,-1.73472e-18,-1.09232,1.30456,0.298244,0.000817642,0.0284079,0.00510748,
0.523282,0.234142,-0.0335326,0.0231051,-0.00671315,0.00208349,0.000990471,2.60209e-18,-1.09305,1.30386,0.300678,-0.00154757,0.0243846,0.0042914,
0.534101,0.23447,-0.0335484,0.0231087,-0.00671315,-1.58326e-05,3.58695e-06,8.67362e-19,-1.09377,1.30345,0.302391,0.00346061,0.0308041,0.00718036,
0.544385,0.234541,-0.0349236,0.0215411,-0.00671315,-0.00137518,-0.00156763,-8.67362e-19,-1.09444,1.30284,0.304272,0.000917095,0.0295613,0.00660149,
0.55842,0.234984,-0.0371735,0.0199105,-0.00671315,-0.00224987,-0.0016306,8.67362e-19,-1.09492,1.30218,0.306142,-0.0026832,0.022426,0.00591391,
0.562385,0.235117,-0.0363157,0.0219431,-0.00671315,0.000857824,0.00203256,0,-1.09558,1.30164,0.307908,0.00167529,0.0239687,0.00500625,
0.572642,0.235074,-0.0376274,0.0215963,-0.00671315,-0.00131176,-0.000346795,-8.67362e-19,-1.09618,1.30112,0.309735,-0.00196829,0.0231551,0.00387334,
0.587303,0.23518,-0.0339467,0.0211145,-0.00671315,0.00368074,-0.000481809,-8.67362e-19,-1.09674,1.30055,0.311445,0.00505347,0.0237691,0.00623319,
0.592645,0.234998,-0.035917,0.0211008,-0.00671315,-0.00197032,-1.36731e-05,8.67362e-19,-1.09727,1.30003,0.313438,0.00119009,0.0245063,0.00524318,
0.60342,0.235304,-0.0349748,0.0209616,-0.00671315,0.000942161,-0.000139132,1.73472e-18,-1.09797,1.29941,0.315378,-0.00280332,0.0252626,0.00449664,
0.619138,0.235631,-0.0340075,0.0208532,-0.00671315,0.000967312,-0.000108486,-2.60209e-18,-1.09833,1.2992,0.316363,0.00583781,0.0287014,0.00686225,
0.623455,0.234171,-0.038011,0.0196436,-0.00671315,-0.00400346,-0.00120954,1.73472e-18,-1.09907,1.29843,0.319039,0.00835412,0.0276063,0.00731666,
0.633269,0.234498,-0.0380321,0.0196445,-0.00671315,-2.10818e-05,8.72119e-07,0,-1.09957,1.29797,0.320948,0.00478605,0.0286369,0.00628964,
0.643283,0.234815,-0.0371682,0.019416,-0.00671315,0.000863888,-0.000228503,1.73472e-18,-1.1003,1.29737,0.322898,0.00770569,0.0267618,0.00647556,
0.656525,0.23425,-0.0370504,0.0222785,-0.00671315,0.000117766,0.00286246,-4.33681e-18,-1.1009,1.29683,0.324908,0.00697429,0.0279768,0.00679534,
0.662961,0.234421,-0.0369403,0.0220558,-0.00671315,0.000110141,-0.000222632,8.67362e-19,-1.10162,1.29619,0.32692,0.00233668,0.0319126,0.006622,
