t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
5.56705,0.20761,-0.0339638,0.00457858,-0.0075034,0.000758675,0.00183744,-1.73472e-18,-0.799226,0.934622,0.184294,0.0166132,0.0186691,0.00692078,
5.56973,0.207794,-0.0338821,0.00473123,-0.0075034,8.17006e-05,0.000152651,0,-0.799695,0.933556,0.186043,0.0219263,0.0181036,0.00793329,
5.58105,0.207654,-0.0353104,0.00496592,-0.0075034,-0.00142837,0.000234688,1.73472e-18,-0.800005,0.932349,0.18768,0.0156615,0.0184221,0.00974755,
5.59546,0.210484,-0.0343769,0.00650323,-0.0075034,0.000933521,0.00153731,0,-0.800404,0.931282,0.189237,0.0130018,0.017921,0.00860383,
5.59938,0.210761,-0.0339304,0.00666144,-0.0075034,0.00044647,0.000158213,-1.73472e-18,-0.80079,0.930117,0.190592,0.013538,0.016331,0.00781303,
5.61005,0.210894,-0.0342657,0.00709139,-0.0075034,-0.000335306,0.000429945,1.73472e-18,-0.801042,0.929245,0.191724,0.0100905,0.0180995,0.00906145,
5.62147,0.211269,-0.0335774,0.0067332,-0.0075034,0.000688351,-0.000358187,-8.67362e-19,-0.801456,0.927639,0.193404,0.00820298,0.0221512,0.00688119,
5.63019,0.21394,-0.0387293,0.00457354,-0.0075034,-0.00515189,-0.00215966,0,-0.801849,0.926463,0.194702,0.0067714,0.0210335,0.00770304,
5.63973,0.214192,-0.0385751,0.00493852,-0.0075034,0.000154201,0.000364982,0,-0.802313,0.925247,0.195874,0.00833974,0.0214476,0.00705355,
5.65257,0.214305,-0.0391752,0.00488922,-0.0075034,-0.000600099,-4.92982e-05,8.67362e-19,-0.802649,0.924091,0.196954,0.0124856,0.0229506,0.00822347,
5.66024,0.217025,-0.0404735,0.00461223,-0.0075034,-0.00129836,-0.000276993,8.67362e-19,-0.803147,0.923023,0.198042,0.0136979,0.0208501,0.00883389,
5.67015,0.217153,-0.0409584,0.00524078,-0.0075034,-0.000484892,0.000628551,0,-0.803561,0.921824,0.198944,0.0133621,0.0200951,0.00827682,
5.68094,0.217388,-0.0410922,0.00548034,-0.0075034,-0.000133725,0.000239562,0,-0.803935,0.920679,0.199839,0.0147529,0.0202935,0.00816503,
5.69267,0.219658,-0.0407315,0.00659385,-0.0075034,0.000360613,0.00111351,-8.67362e-19,-0.804362,0.91937,0.20058,0.0115365,0.0209578,0.00559538,
5.7,0.220074,-0.0401786,0.00641382,-0.0075034,0.000552984,-0.000180038,-2.60209e-18,-0.804775,0.918143,0.201272,0.0108188,0.0202825,0.00693416,
5.70983,0.220355,-0.0402025,0.00669477,-0.0075034,-2.38968e-05,0.000280954,2.60209e-18,-0.805158,0.917027,0.20206,0.00928634,0.0201878,0.00695786,
5.72298,0.221934,-0.0416556,0.00824417,-0.0075034,-0.00145315,0.0015494,8.67362e-19,-0.805629,0.915889,0.202895,0.00907683,0.0220742,0.00812565,
5.72959,0.222184,-0.0417923,0.00787039,-0.0075034,-0.000136725,-0.000373782,0,-0.806068,0.914671,0.203753,0.00768343,0.0235324,0.00844578,
5.74069,0.222497,-0.0416494,0.00757405,-0.0075034,0.000142916,-0.000296332,-8.67362e-19,-0.806417,0.91341,0.204411,0.00189503,0.0240363,0.0062724,
5.75396,0.223062,-0.040417,0.00742821,-0.0075034,0.00123238,-0.000145842,8.67362e-19,-0.806892,0.912364,0.205159,-0.000298951,0.0225108,0.0063533,
5.75998,0.224352,-0.0357406,0.00903924,-0.0075034,0.00467641,0.00161103,-1.73472e-18,-0.807244,0.9116,0.205544,-0.000161952,0.0230587,0.00645541,
5.76967,0.224631,-0.0359162,0.00895502,-0.0075034,-0.00017558,-8.42191e-05,8.67362e-19,-0.807815,0.910017,0.206406,-0.000459709,0.0211202,0.00718562,
5.78316,0.224857,-0.0361019,0.00957904,-0.0075034,-0.000185696,0.000624021,8.67362e-19,-0.808208,0.909342,0.206869,0.0047123,0.0195615,0.0071438,
5.79262,0.224864,-0.0375701,0.0100485,-0.0075034,-0.00146822,0.000469444,-8.67362e-19,-0.80863,0.908156,0.207749,0.00295335,0.0175742,0.00816233,
5.79958,0.225148,-0.0394563,0.0100403,-0.0075034,-0.00188613,-8.13721e-06,0,-0.809143,0.906544,0.208684,0.000797317,0.0181627,0.00726218,
5.81013,0.225482,-0.0391866,0.00994289,-0.0075034,0.000269637,-9.74613e-05,0,-0.809734,0.905251,0.209321,0.00137333,0.0160121,0.00683093,
5.82205,0.22518,-0.0423645,0.0099167,-0.0075034,-0.00317786,-2.61889e-05,-3.46945e-18,-0.810037,0.904537,0.209724,0.00063478,0.0177997,0.00659981,
5.82995,0.225518,-0.0423125,0.00948877,-0.0075034,5.20202e-05,-0.000427931,4.33681e-18,-0.810615,0.903176,0.210716,0.00239346,0.0192663,0.00833075,
5.84037,0.225645,-0.042987,0.00925797,-0.0075034,-0.000674565,-0.000230796,8.67362e-19,-0.811091,0.902071,0.21161,0.000694145,0.0209838,0.00819064,
5.85578,0.225981,-0.0427447,0.00887898,-0.0075034,0.000242343,-0.000378992,-1.73472e-18,-0.811455,0.900805,0.212433,-0.000641017,0.0204745,0.00592134,
5.85953,0.225706,-0.038096,0.0110582,-0.0075034,0.00464868,0.00217918,-8.67362e-19,-0.811913,0.899618,0.21328,0.000280413,0.0215019,0.00655501,
5.87055,0.225902,-0.0385366,0.0108827,-0.0075034,-0.000440597,-0.000175484,1.73472e-18,-0.812516,0.898543,0.214336,-0.00232777,0.0187989,0.0062171,
5.88094,0.226209,-0.0380489,0.0116865,-0.0075034,0.000487707,0.000803833,-8.67362e-19,-0.813024,0.897559,0.215137,-0.00141511,0.01865,0.00661867,
5.89202,0.226398,-0.0384572,0.0118228,-0.0075034,-0.000408337,0.000136265,0,-0.813555,0.896431,0.216155,-0.000695143,0.0195274,0.0071077,
