t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
5.53245,0.206872,-0.0312878,0.00863821,-0.0293172,-2.62178e-05,4.42256e-07,3.46945e-18,-0.369625,1.43341,0.188262,0.0273257,0.0149285,-0.0157142,
5.54366,0.208522,-0.0315035,0.0106975,-0.0293172,-0.000215697,0.00205926,-3.46945e-18,-0.370265,1.43259,0.190389,0.0275471,0.0157137,-0.0141997,
5.55217,0.20861,-0.0316791,0.0106397,-0.0293172,-0.000175598,-5.7806e-05,-6.93889e-18,-0.371116,1.43151,0.192549,0.0286467,0.0212915,-0.0154905,
5.56122,0.208696,-0.0321411,0.0094003,-0.0293172,-0.00046195,-0.00123937,1.04083e-17,-0.371116,1.43151,0.192549,0.0286467,0.0212915,-0.0154905,
5.57217,0.209021,-0.0321677,0.00939928,-0.0293172,-2.665e-05,-1.01622e-06,0,-0.372106,1.42959,0.196534,0.0235297,0.0168931,-0.014153,
5.58407,0.212481,-0.0369,0.0105891,-0.0293172,-0.00473225,0.00118981,-1.38778e-17,-0.372903,1.42864,0.198447,0.0222968,0.0174612,-0.0134494,
5.59303,0.212558,-0.036191,0.0111867,-0.0293172,0.000708973,0.000597585,1.38778e-17,-0.373757,1.42768,0.200157,0.0223445,0.02029,-0.0147472,
5.60186,0.212709,-0.0363886,0.0105916,-0.0293172,-0.000197548,-0.000595078,-3.46945e-18,-0.374187,1.42683,0.201873,0.0211169,0.0148986,-0.0143904,
5.61695,0.216153,-0.0363919,0.011813,-0.0293172,-3.37419e-06,0.00122138,-3.46945e-18,-0.375119,1.42573,0.203338,0.0232187,0.0236767,-0.0140804,
5.62249,0.216299,-0.0371065,0.00976214,-0.0293172,-0.000714562,-0.00205084,1.04083e-17,-0.375502,1.42469,0.204797,0.0187444,0.0192796,-0.0135226,
5.63233,0.216648,-0.0361724,0.010944,-0.0293172,0.000934101,0.0011819,-1.04083e-17,-0.375952,1.42417,0.20567,0.0190622,0.0165105,-0.0142365,
