TCN
Batch Size:	512.000000
Run Start Time: Sat Dec  9 18:41:42 2023	Learning Rate	0.000100
Data Point No.:	10119680.000000
Batch Size:	512.000000
Train Batch No.:	15812.000000
Test Batch No.:	3953.000000
Epoch	68	Loss	0.000512	8.101217	,	Test	Loss	0.000502	1.982644
Epoch	69	Loss	0.000508	8.033039	,	Test	Loss	0.000501	1.979324
Epoch	70	Loss	0.000505	7.984207	,	Test	Loss	0.000497	1.963476
Epoch	71	Loss	0.000504	7.969372	,	Test	Loss	0.000493	1.950391
Epoch	72	Loss	0.000501	7.926244	,	Test	Loss	0.000495	1.956525
Epoch	73	Loss	0.000497	7.860894	,	Test	Loss	0.000493	1.949844
Epoch	74	Loss	0.000494	7.815499	,	Test	Loss	0.000488	1.928914
Epoch	75	Loss	0.000494	7.807886	,	Test	Loss	0.000483	1.911190
Epoch	76	Loss	0.000489	7.733474	,	Test	Loss	0.000482	1.903753
Epoch	77	Loss	0.000488	7.711695	,	Test	Loss	0.000479	1.891837
Epoch	78	Loss	0.000485	7.664492	,	Test	Loss	0.000478	1.889418
Epoch	79	Loss	0.000484	7.660682	,	Test	Loss	0.000473	1.869004
Epoch	80	Loss	0.000481	7.598948	,	Test	Loss	0.000469	1.853819
Epoch	81	Loss	0.000479	7.575372	,	Test	Loss	0.000467	1.845709
Epoch	82	Loss	0.000476	7.529891	,	Test	Loss	0.000465	1.837289
Epoch	83	Loss	0.000476	7.520611	,	Test	Loss	0.000469	1.852002
Epoch	84	Loss	0.000474	7.489882	,	Test	Loss	0.000472	1.864165
Epoch	85	Loss	0.000471	7.446059	,	Test	Loss	0.000461	1.822252
Epoch	86	Loss	0.000468	7.405049	,	Test	Loss	0.000459	1.813913
Epoch	87	Loss	0.000470	7.425393	,	Test	Loss	0.000467	1.846406
Epoch	88	Loss	0.000464	7.337296	,	Test	Loss	0.000459	1.813931
Epoch	89	Loss	0.000462	7.308583	,	Test	Loss	0.000456	1.803212
Epoch	90	Loss	0.000461	7.282135	,	Test	Loss	0.000463	1.828505
Epoch	91	Loss	0.000459	7.265066	,	Test	Loss	0.000464	1.833056
Epoch	92	Loss	0.000458	7.234926	,	Test	Loss	0.000448	1.770375
Epoch	93	Loss	0.000457	7.222883	,	Test	Loss	0.000452	1.786447
Epoch	94	Loss	0.000455	7.189514	,	Test	Loss	0.000447	1.768023
Epoch	95	Loss	0.000454	7.177114	,	Test	Loss	0.000446	1.764877
Epoch	96	Loss	0.000448	7.090383	,	Test	Loss	0.000445	1.759148
Epoch	97	Loss	0.000449	7.100234	,	Test	Loss	0.000445	1.759550
Epoch	98	Loss	0.000450	7.120466	,	Test	Loss	0.000443	1.749491
Epoch	99	Loss	0.000446	7.049786	,	Test	Loss	0.000448	1.771740
Epoch	100	Loss	0.000445	7.040203	,	Test	Loss	0.000439	1.735362
Final Total Elapsed time: 15 hours, 51 minutes, 48 seconds.
